canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,target_organism,type,value
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@@H](C)N(C)[C@@H](C)C5)c(C)c4)nc32)C1,CHEMBL4103893,6.05,=,=,IC50,Homo sapiens,IC50,888.2
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1,CHEMBL4072688,6.52,=,=,IC50,Homo sapiens,IC50,302.0
CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1,CHEMBL4066141,6.44,=,=,IC50,Homo sapiens,IC50,360.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,CHEMBL4100655,6.89,=,=,IC50,Homo sapiens,IC50,0.13
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,CHEMBL4062509,6.89,=,=,IC50,Homo sapiens,IC50,0.13
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL2180204,6.43,=,=,IC50,Homo sapiens,IC50,0.37
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL4101735,5.14,=,=,IC50,Homo sapiens,IC50,7.3
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,CHEMBL2180203,7.22,=,=,IC50,Homo sapiens,IC50,0.06
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,CHEMBL4063701,5.19,=,=,IC50,Homo sapiens,IC50,6.5
C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,CHEMBL4099254,6.16,=,=,IC50,Homo sapiens,IC50,0.7
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,CHEMBL4072299,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,CHEMBL4060919,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C=CC(=O)N1CCC[C@@H](n2nc(C#CC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4082783,6.12,=,=,IC50,Homo sapiens,IC50,0.75
C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4069586,6.12,=,=,IC50,Homo sapiens,IC50,0.75
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,CHEMBL4090601,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,CHEMBL4103201,8.00,=,=,IC50,Homo sapiens,IC50,0.01
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4094959,7.40,=,=,IC50,Homo sapiens,IC50,0.04
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc4ccccc34)c3c(N)ncnc32)C1,CHEMBL4095447,7.22,=,=,IC50,Homo sapiens,IC50,0.06
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(N(C)C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4075015,6.09,=,=,IC50,Homo sapiens,IC50,0.81
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4073960,7.16,=,=,IC50,Homo sapiens,IC50,0.07
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CHEMBL1229592,8.00,=,=,IC50,Homo sapiens,IC50,0.01
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3545308,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,CHEMBL4094527,5.60,=,=,IC50,Homo sapiens,IC50,2.5
C=CC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1,CHEMBL4091966,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,CHEMBL4071151,6.02,=,=,IC50,Homo sapiens,IC50,0.96
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4099713,8.00,=,=,IC50,Homo sapiens,IC50,0.01
CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4081698,5.33,=,=,IC50,Homo sapiens,IC50,4.7
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4073874,6.66,=,=,IC50,Homo sapiens,IC50,0.22
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,CHEMBL4100655,8.00,=,=,IC50,Homo sapiens,IC50,0.01
CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,CHEMBL4084214,5.47,=,=,IC50,Homo sapiens,IC50,3.4
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,CHEMBL4062509,7.52,=,=,IC50,Homo sapiens,IC50,0.03
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,CHEMBL4103121,5.30,=,=,IC50,Homo sapiens,IC50,5.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL2180204,7.52,=,=,IC50,Homo sapiens,IC50,0.03
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL4101735,6.00,=,=,IC50,Homo sapiens,IC50,1.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,CHEMBL2180203,7.22,=,=,IC50,Homo sapiens,IC50,0.06
CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,CHEMBL4063701,5.23,=,=,IC50,Homo sapiens,IC50,5.9
C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,CHEMBL4099254,6.96,=,=,IC50,Homo sapiens,IC50,0.11
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,CHEMBL4072299,8.52,=,=,IC50,Homo sapiens,IC50,0.003
C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,CHEMBL4060919,8.52,=,=,IC50,Homo sapiens,IC50,0.003
C=CC(=O)N1CCC[C@@H](n2nc(C#CC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4082783,7.22,=,=,IC50,Homo sapiens,IC50,0.06
C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4069586,6.92,=,=,IC50,Homo sapiens,IC50,0.12
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,CHEMBL4090601,9.00,=,=,IC50,Homo sapiens,IC50,0.001
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc4ccccc34)c3c(N)ncnc32)C1,CHEMBL4095447,9.00,=,=,IC50,Homo sapiens,IC50,0.001
C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,CHEMBL4103201,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4094959,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(N(C)C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4075015,6.57,=,=,IC50,Homo sapiens,IC50,0.27
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4073874,5.52,=,=,IC50,Homo sapiens,IC50,3.0
CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4081698,5.14,=,=,IC50,Homo sapiens,IC50,7.3
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4099713,6.85,=,=,IC50,Homo sapiens,IC50,0.14
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,CHEMBL4071151,5.82,=,=,IC50,Homo sapiens,IC50,1.5
C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,CHEMBL4094527,5.16,=,=,IC50,Homo sapiens,IC50,6.9
C=CC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1,CHEMBL4091966,6.55,=,=,IC50,Homo sapiens,IC50,0.28
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4073960,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,6.92,=,=,IC50,Homo sapiens,IC50,0.12
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,9.00,=,=,IC50,Homo sapiens,IC50,0.001
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3545308,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,CHEMBL4094527,5.80,=,=,IC50,Homo sapiens,IC50,1.6
C=CC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1,CHEMBL4091966,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,CHEMBL4071151,6.16,=,=,IC50,Homo sapiens,IC50,0.69
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4099713,6.62,=,=,IC50,Homo sapiens,IC50,0.24
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,CHEMBL4073874,5.18,=,=,IC50,Homo sapiens,IC50,6.6
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,CHEMBL4100655,6.64,=,=,IC50,Homo sapiens,IC50,0.23
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,CHEMBL4062509,6.55,=,=,IC50,Homo sapiens,IC50,0.28
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL2180204,6.66,=,=,IC50,Homo sapiens,IC50,0.22
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,CHEMBL4101735,5.21,=,=,IC50,Homo sapiens,IC50,6.1
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,CHEMBL2180203,6.57,=,=,IC50,Homo sapiens,IC50,0.27
C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,CHEMBL4099254,6.66,=,=,IC50,Homo sapiens,IC50,0.22
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,CHEMBL4072299,7.40,=,=,IC50,Homo sapiens,IC50,0.04
C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,CHEMBL4060919,8.00,=,=,IC50,Homo sapiens,IC50,0.01
C=CC(=O)N1CCC[C@@H](n2nc(C#CC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4082783,5.85,=,=,IC50,Homo sapiens,IC50,1.4
C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1,CHEMBL4069586,6.04,=,=,IC50,Homo sapiens,IC50,0.92
C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,CHEMBL4103201,8.52,=,=,IC50,Homo sapiens,IC50,0.003
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4094959,8.52,=,=,IC50,Homo sapiens,IC50,0.003
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc4ccccc34)c3c(N)ncnc32)C1,CHEMBL4095447,8.70,=,=,IC50,Homo sapiens,IC50,0.002
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(N(C)C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4075015,6.68,=,=,IC50,Homo sapiens,IC50,0.21
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL4073960,7.70,=,=,IC50,Homo sapiens,IC50,0.02
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,6.41,=,=,IC50,Homo sapiens,IC50,0.39
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,6.72,=,=,IC50,Homo sapiens,IC50,0.19
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3545308,8.52,=,=,IC50,Homo sapiens,IC50,0.003
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,6.65,=,=,IC50,Homo sapiens,IC50,225.2
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4079658,6.50,=,=,IC50,Homo sapiens,IC50,317.6
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4103912,6.78,=,=,IC50,Homo sapiens,IC50,166.3
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4087538,6.76,=,=,IC50,Homo sapiens,IC50,174.6
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4066170,6.45,=,=,IC50,Homo sapiens,IC50,357.3
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4072620,6.22,=,=,IC50,Homo sapiens,IC50,595.2
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,8.34,=,=,IC50,Homo sapiens,IC50,4.6
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4079658,8.19,=,=,IC50,Homo sapiens,IC50,6.4
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4103912,8.31,=,=,IC50,Homo sapiens,IC50,4.9
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4087538,8.22,=,=,IC50,Homo sapiens,IC50,6.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4066170,7.99,=,=,IC50,Homo sapiens,IC50,10.2
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],CHEMBL4072620,7.75,=,=,IC50,Homo sapiens,IC50,17.8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,8.49,=,=,IC50,Homo sapiens,IC50,3.22
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,7.57,=,=,IC50,Homo sapiens,IC50,27.06
COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4073595,8.34,=,=,IC50,Homo sapiens,IC50,4.53
C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,CHEMBL4102886,8.31,=,=,IC50,Homo sapiens,IC50,4.87
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4079553,7.97,=,=,IC50,Homo sapiens,IC50,10.71
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4086056,8.75,=,=,IC50,Homo sapiens,IC50,1.79
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL4068839,8.08,=,=,IC50,Homo sapiens,IC50,8.3
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL4068839,8.28,=,=,IC50,Homo sapiens,IC50,5.3
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL4068839,7.16,=,=,EC50,Homo sapiens,EC50,70.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,7.37,=,=,EC50,Homo sapiens,EC50,43.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL4068839,8.15,=,=,EC50,Homo sapiens,EC50,7.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,8.70,=,=,EC50,Homo sapiens,EC50,2.0
Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL4071494,5.75,=,=,IC50,Homo sapiens,IC50,1790.0
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL4070454,7.87,=,=,IC50,Homo sapiens,IC50,13.6
Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4097627,7.52,=,=,IC50,Homo sapiens,IC50,30.4
OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,CHEMBL4088971,7.36,=,=,IC50,Homo sapiens,IC50,44.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL2179119,7.31,=,=,IC50,Homo sapiens,IC50,49.2
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,CHEMBL2179128,6.67,=,=,IC50,Homo sapiens,IC50,215.0
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,CHEMBL2179124,6.15,=,=,IC50,Homo sapiens,IC50,712.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,7.43,=,=,IC50,Homo sapiens,IC50,37.0
C=CC(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4100759,7.75,=,=,IC50,Homo sapiens,IC50,17.6
CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4090582,8.21,=,=,IC50,Homo sapiens,IC50,6.2
C=CC(=O)NCc1cccc(-c2nc(C3CC3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4062617,5.39,=,=,IC50,Homo sapiens,IC50,4050.0
Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4066951,7.62,=,=,IC50,Homo sapiens,IC50,24.1
C=CC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4094438,7.37,=,=,IC50,Homo sapiens,IC50,43.2
CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4077917,7.57,=,=,IC50,Homo sapiens,IC50,27.2
C=CC(=O)NCc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4102179,7.48,=,=,IC50,Homo sapiens,IC50,33.2
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,CHEMBL4064224,6.28,=,=,IC50,Homo sapiens,IC50,525.0
CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,CHEMBL4077228,6.17,=,=,IC50,Homo sapiens,IC50,673.0
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C4CC4)c23)c1,CHEMBL4078920,6.17,=,=,IC50,Homo sapiens,IC50,673.0
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C(F)(F)F)c23)c1,CHEMBL4069229,6.17,=,=,IC50,Homo sapiens,IC50,680.0
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,CHEMBL4072874,7.98,=,=,IC50,Homo sapiens,IC50,10.5
Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL4071494,5.89,=,=,IC50,Homo sapiens,IC50,1300.0
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL4070454,7.95,=,=,IC50,Homo sapiens,IC50,11.2
Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4097627,7.63,=,=,IC50,Homo sapiens,IC50,23.6
OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,CHEMBL4088971,7.61,=,=,IC50,Homo sapiens,IC50,24.4
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,CHEMBL2179119,7.62,=,=,IC50,Homo sapiens,IC50,24.1
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,CHEMBL2179128,6.99,=,=,IC50,Homo sapiens,IC50,102.0
Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,CHEMBL2179124,6.20,=,=,IC50,Homo sapiens,IC50,631.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,7.94,=,=,IC50,Homo sapiens,IC50,11.4
C=CC(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4100759,7.89,=,=,IC50,Homo sapiens,IC50,13.0
CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4090582,8.13,=,=,IC50,Homo sapiens,IC50,7.41
C=CC(=O)NCc1cccc(-c2nc(C3CC3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,CHEMBL4062617,5.41,=,=,IC50,Homo sapiens,IC50,3920.0
Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4066951,7.81,=,=,IC50,Homo sapiens,IC50,15.4
C=CC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4094438,7.49,=,=,IC50,Homo sapiens,IC50,32.1
CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4077917,7.73,=,=,IC50,Homo sapiens,IC50,18.7
C=CC(=O)NCc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,CHEMBL4102179,7.47,=,=,IC50,Homo sapiens,IC50,34.2
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,CHEMBL4064224,6.34,=,=,IC50,Homo sapiens,IC50,459.0
CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,CHEMBL4077228,6.55,=,=,IC50,Homo sapiens,IC50,279.0
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C4CC4)c23)c1,CHEMBL4078920,6.59,=,=,IC50,Homo sapiens,IC50,258.0
