smiles,pchembl_value
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12)c1ccccc1,8.1
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,9.0
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CCCC4)NN3)c3cccnc3)cc12)c1ccccc1,8.52
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c3cccnc3C)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4[C@H]5CN(C6COC6)C[C@@H]45)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4[C@H]5CNC[C@@H]45)NN3)c3cccnc3)cc12)c1ccccc1,9.0
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC#N)NN3)c3cccnc3)cc12)c1ccccc1,8.52
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC(F)(F)F)NN3)c3cccnc3)cc12)c1ccccc1,8.4
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC4(O)COC4)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CCCN4CCCC4)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN([C@@H](C)CF)NN3)c3cccnc3)cc12)c1ccccc1,8.7
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12)c1ccccc1,8.52
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3C)cc12)c1ccccc1,8.4
CC[C@@H](Nc1c(C#N)cnc2c(OC)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,7.85
CC[C@@H](Nc1ncnc2ccc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,6.734999999999999
CC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.66
CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,6.74
CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,6.58
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,5.805
CC[C@@H]1[C@H](NC(=O)N(C)C)CCCN1c1cnc(C(N)=O)c(Nc2ccc(C3CCN(C4CCC4)CC3)cc2)n1,6.26
CC[C@H](C(=O)N1CCCC[C@@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCC(=O)N2CCN(CCCOc3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4cc3OC)CC2)c1)c1cc(OC)c(OC)c(OC)c1,7.89
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C)c1,7.205
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1nnc(C)o1,7.279999999999999
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N(C)C,6.435
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N1CC(C(C)(C)O)C1,7.52
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC,8.44
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC1CCOCC1,7.85
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCC(F)F,8.19
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCCF,8.35
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCN(C)C,7.96
CC[C@H](C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C)c1,8.125
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,5.49
CC[C@H](C)[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.26
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,5.27
CC[C@H](C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.525
CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccc(C)cc1)NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1ccccc1)[C@@H](C)CC)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=N)N)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,9.03
CC[C@]1(F)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC[C@H]1O,7.445
CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.37
CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.7
CCc1c(C(=O)NC(CO)Cc2ccccc2)[nH]c2ccc(C(F)(F)F)cc12,6.05
CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.16
CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.4
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(C)cc12,6.93
CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C(F)(F)F)cc12,7.03
CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C)cc12,7.07
CCc1c(C(=O)NCCc2ccccc2)[nH]c2ccc(C)cc12,6.87
CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.7
CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.77
CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.92
CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,5.8
CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,5.96
CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.31
CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.4
CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.68
CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,5.41
CCc1cc(N2CCOCC2)c2cc1Nc1ncc(Cl)c(n1)-c1cn(S(=O)(=O)CC)c3cc(ccc13)OCCCCCCO2,7.49
CCc1cc(NC(=O)c2c(Nc3ccccc3OC)cc[nH]c2=O)ccc1N1CCN(C)CC1,7.51
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(CC#N)C2)CC1,9.31
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,9.870000000000001
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,10.1
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,9.61
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,10.030000000000001
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCCN(C)CC2)CC1,9.08
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,9.59
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,9.52
CCc1cc(Nc2ncc(Br)c(Nc3ccc4ncnn4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,9.54
CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CC)CC2)CC1,9.585
CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,9.385
CCc1cc(Nc2ncc(C(F)(F)F)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,9.54
CCc1cc(Nc2ncc(Cl)c(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,7.46
CCc1cc(Nc2ncc(Cl)c(Nc3ccc(C)c(C)c3P(C)(C)=O)n2)c(OC)cc1N1CC2(CCN(C)CC2)C1,9.26
CCc1cc(Nc2ncc(Cl)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,9.305
CCc1cc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,7.66
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,5.48
CCc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,4.36
CCc1ccc(C(=O)/C=C\C(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(O)ccc(O)c3C2=O)cc1,7.29
CCc1ccc(C(=O)NNc2ccc(Cl)cc2C)cc1,4.18
CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,7.0
CCc1ccc(C2=C(O)C(=O)C(c3ccc(CC)cc3)=C(O)C2=O)cc1,7.52
CCc1ccc(Cn2cc(-c3cc(-c4ccc(Br)cc4)nc(N)n3)c3ccccc32)cc1,7.01
CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.4
CCc1ccc(NCC(=O)Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1,6.84
CCc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,4.11
CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,6.2
CCc1cccc(NC(=O)CSc2nc3cc4ccccc4cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)c1,7.66
CCc1cccc(Nc2ncnc3cc4c(cc23)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)N4)c1,6.455
CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,5.12
CCc1cn2nc(Nc3ccnc(N4CC[C@@H](OC)[C@@H](F)C4)n3)cc2n1C1CCC2(CC1)OCCO2,7.494999999999999
CCc1cn2nc(Nc3ccnc(N4CC[C@@H](OC)[C@@H](F)C4)n3)cc2n1[C@H]1CC[C@]2(CCN(C)C2=O)CC1,7.35
CCc1coc(-n2c(C)cn3nc(Nc4ccnc(N5CC[C@@H](OC)[C@@H](F)C5)n4)cc23)n1,7.61
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,6.7
CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,7.609999999999999
CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,9.48
CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,8.065000000000001
CCc1nc(-c2cccc(NC(=O)c3ccccc3CN3Cc4ccc(-c5ccc(N6CCNCC6)cc5)cc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,7.1
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,5.46
CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1Oc1cccc(NC(=O)/C=C/CN(C)C)c1,8.309999999999999
CCc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.3
CCc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,8.52
CCc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.1
CCc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,8.3
CCc1ncccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.52
CCc1ncccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,8.7
CCc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,8.3
CCc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,8.52
CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.22
CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,6.19
CCc1nnc2c(Nc3ccc(C(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)cc3)nc3ccccc3n12,7.220000000000001
CCn1c(-c2ccccc2)c(-c2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c2ccccc21,8.89
CCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,7.3
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.7
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.31
CCn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C)CC4)NN3)cccc2c1=O,8.7
CCn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2c1=O,8.7
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,5.495
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,5.28
CCn1cnc2cnc(Nc3ccnc(N4CCC(OC)CC4)n3)cc21,6.7
CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,5.19
CCn1nc(-c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,4.4
CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,5.45
CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C(C)C)c21,7.43
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCCl,6.3
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.41
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,6.11
CN(/N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,9.41
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.53
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.69
CN(C(=O)NCCCl)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.09
CN(C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1)c1cc(Cl)cc(C(F)(F)F)c1,5.26
CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,4.83
CN(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.79
CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.6
CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.1
CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,4.88
CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,6.32
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.96
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.85
CN(C)C(=O)C(=O)c1ccccc1Nc1cc(Cl)ccc1Cl,7.09
CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,4.92
CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.3
CN(C)C(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,8.05
CN(C)C(=O)N1CCC[C@@H]2[C@H]1CCCN2c1cnc(C(N)=O)c(Nc2ccc(C3CCN(C4CCCC4)CC3)cc2)n1,5.26
CN(C)C(=O)N1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(Nc5ccc(F)c(Cl)c5)c34)C2)CC1,9.0
CN(C)C(=O)N[C@@H]1CCCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCCC5)CC4)cc3)n2)C1,6.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C#N)c(Nc3ccc(C4(C)CCN(C(=O)OC(C)(C)C)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C(=O)N(C)C)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C(=O)N4CCCC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4(C(=O)N(C)C)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4(CN)CCCC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C(=O)C5CC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C(=O)CC#N)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C(=O)N(C)C)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CC5)CC4)cc3)n2)C1,6.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCCC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCCCC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5CCOCC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C5COC5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(CCOCCO)CC4)cc3)n2)C1,6.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(S(C)(=O)=O)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(c5ccccn5)CC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCNCC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(OC4CCCC4)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(S(C)(=O)=O)cc3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3cnn(C4CCN(C(=O)C5CC5)CC4)c3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3cnn(C4CN(C5CCCC5)C4)c3)n2)C1,5.26
CN(C)C(=O)N[C@@H]1CCCN(c2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,6.26
CN(C)C(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.4
CN(C)C(=O)O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.1
CN(C)C(=O)O[C@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.1
CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.55
CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12,4.67
CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,5.15
CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.17
CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.55
CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,9.030000000000001
CN(C)C/C=C/C(=O)N1CC(N2CC(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,7.69
CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)CC1,4.58
CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)CC1,5.22
CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1,4.28
CN(C)C/C=C/C(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@@H]2CCOC2)CC1,7.89
CN(C)C/C=C/C(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,9.09
CN(C)C/C=C/C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,6.57
